ID,Profit99,Online99,Age99,Inc99,Tenure99,District99,Profit00,Online00,Billpay99,Billpay00
8873,243,0,5,4,4.58,1200,1029,0,0,0
8874,-94,0,3,7,11.91,1200,-8,0,0,0
8875,648,0,3,7,16.91,1200,646,0,0,0
8876,-2,0,,,8.08,1200,-2,0,0,0
8877,17,0,4,6,18.25,1200,16,1,0,0
8878,-92,0,2,5,2.5,1200,-88,0,0,0
8879,470,0,7,6,13.41,1200,385,0,0,0
8880,227,0,3,9,5.25,1200,190,0,0,0
8881,274,0,6,6,12,1200,285,0,0,0
8882,44,0,,,0.5,1200,19,0,0,0
8883,366,0,3,3,7.83,1100,653,1,0,0
8884,-18,1,5,9,7.33,1200,-47,1,0,0
8885,-27,0,2,1,2.66,1200,-1,0,0,0
8886,-27,0,6,5,6.75,1100,,,0,
8887,11,0,2,9,4.41,1200,107,0,0,0
8888,-12,0,5,9,8.25,1200,40,0,0,0
8889,398,0,5,8,1.33,1200,415,0,0,0
8890,56,1,7,7,22.25,1200,,,0,
8891,619,0,,,4.91,1300,,,0,
8892,391,0,2,7,5.91,1200,343,0,0,0
8893,656,0,4,3,2.25,1200,,,0,
8894,253,0,6,5,27.41,1300,478,0,0,0
8895,13,1,3,6,8.08,1300,35,1,0,0
8896,7,0,2,8,9.58,1200,,,0,
8897,128,0,3,1,8.83,1200,163,0,0,0
8898,-53,0,5,4,9.83,1200,-126,0,0,0
8899,209,0,4,1,19.08,1100,175,0,0,0
8900,-18,0,4,6,12.75,1100,25,0,0,0
8901,212,0,4,7,23.33,1200,129,0,0,0
8902,-20,0,4,6,4.83,1300,37,0,0,0
8903,17,0,4,6,6.75,1200,-1,0,0,0
8904,231,0,4,6,1.58,1300,271,0,0,0
8905,131,0,3,6,17.33,1100,172,0,0,0
8906,-90,0,3,6,9.75,1200,-77,0,0,0
8907,58,0,,,34.33,1100,74,0,0,0
8908,11,0,7,5,5.33,1200,38,0,0,0
8909,267,0,6,6,28.83,1200,300,0,0,0
8910,330,0,5,3,2.33,1100,464,0,0,0
8911,-110,0,,,6.58,1300,,,0,
8912,2,0,,,9.91,1100,,,0,
8913,-111,1,,,3.16,1100,-6,1,0,0
8914,-15,0,,,0.5,1200,-21,0,0,0
8915,634,0,3,9,4.5,1200,670,0,0,0
8916,1561,0,3,8,17.5,1300,2062,0,0,0
8917,-1,1,5,8,3.5,1200,-33,1,0,0
8918,-72,0,,,2.91,1100,,,0,
8919,333,0,6,6,10.91,1200,255,0,0,0
8920,160,0,5,6,6,1200,,,0,
8921,-20,0,5,7,14.5,1200,-12,0,0,0
8922,1487,0,3,8,5,1100,1528,1,0,0
8923,-24,0,4,6,4.91,1200,124,0,0,0
8924,-47,0,4,7,3.75,1200,-48,0,0,0
8925,-137,0,,,8.91,1200,-88,0,0,0
8926,767,0,6,9,30.83,1200,1043,0,0,0
8927,-46,0,3,6,10.83,1200,-43,0,0,0
8928,-56,0,6,4,4.91,1200,66,0,0,0
8929,-66,1,4,5,13.08,1200,871,1,0,0
8930,14,0,3,8,10.16,1200,-50,0,0,0
8931,3,0,,,10.41,1200,3,0,0,0
8932,-29,0,,,1.25,1200,,,0,
8933,-19,0,,,11.08,1200,-193,1,0,1
8934,233,0,7,9,19.33,1200,193,0,0,0
8935,-25,1,,,5.5,1300,,,0,
8936,-66,0,,,2.16,1300,,,0,
8937,-10,0,6,7,30.08,1200,-7,0,0,0
8938,-21,0,3,4,5.83,1300,-29,0,0,0
8939,215,0,3,3,21.83,1200,271,0,0,0
8940,424,0,,6,6.83,1200,407,0,0,0
8941,691,0,3,9,13.75,1200,522,0,0,0
8942,-34,0,2,6,0.58,1200,-37,0,0,0
8943,-27,0,,,0.83,1300,-29,0,0,0
8944,-70,1,2,7,7.5,1200,61,1,1,0
8945,-31,1,2,5,1.91,1200,-1,1,0,0
8946,-62,1,4,7,6.5,1200,-25,1,0,0
8947,65,0,5,6,3.83,1300,146,0,0,0
8948,-34,0,4,6,3.5,1200,,,0,
8949,-50,0,,,5,1200,-50,0,0,0
8950,-194,1,,,5.33,1200,,,0,
8951,182,0,4,7,6.25,1300,135,0,0,0
8952,311,0,5,6,28.66,1200,418,0,0,0
8953,-36,0,,,6.83,1200,,,0,
8954,-169,0,4,1,4.25,1100,,,0,
8955,91,0,4,5,7.5,1200,692,1,0,0
8956,310,0,4,9,21.5,1200,153,0,0,0
8957,32,0,5,7,29.75,1200,,,0,
8958,8,0,4,6,15.75,1100,48,0,0,0
8959,131,0,,,1.75,1200,128,0,0,0
8960,-22,0,6,4,33.08,1300,0,0,0,0
8961,53,0,6,3,10.08,1200,39,0,0,0
8962,303,0,3,6,10.08,1200,96,1,0,0
8963,62,0,,,4.16,1200,66,0,0,0
8964,808,0,7,8,13.5,1200,878,0,0,0
8965,-36,0,2,7,5.25,1200,253,0,0,0
8966,29,0,5,6,23.5,1200,,,0,
8967,-93,1,,,14.25,1200,,,0,
8968,-5,0,,,5.83,1200,,,0,
8969,108,0,2,1,2.41,1200,,,0,
8970,308,0,7,6,4.91,1300,327,0,0,0
8971,-111,1,4,5,21.91,1200,-124,1,0,0
8972,-35,0,3,9,5.33,1200,-5,0,0,0
8973,103,0,4,9,13.33,1200,-25,0,0,0
8974,279,0,4,5,22.66,1200,,,0,
8975,42,1,4,9,1.58,1200,59,1,0,0
8976,-145,0,2,3,8.58,1200,201,0,0,0
8977,-26,0,3,6,1.66,1200,285,0,0,0
8978,18,0,,,1.91,1200,-5,0,0,0
8979,115,0,6,9,4.33,1200,211,0,0,0
8980,-51,0,5,6,5.5,1200,-56,0,0,0
8981,-104,0,4,5,4.66,1200,,,0,
8982,26,0,4,9,3.5,1300,80,0,0,0
8983,-57,0,1,3,3.33,1100,-26,1,0,0
8984,224,0,5,4,12.5,1300,196,0,0,0
8985,-66,0,2,1,4.25,1100,-76,0,0,0
8986,-50,0,3,8,5.58,1200,-20,0,0,0
8987,2,1,,,1.5,1200,,,1,
8988,855,0,,,30.83,1100,814,0,0,0
8989,54,0,,,7.33,1100,,,0,
8990,76,0,,,3.83,1200,15,1,0,0
8991,-31,0,3,8,7.08,1200,-16,0,0,0
8992,1326,0,7,8,21.91,1200,1381,0,0,0
8993,-39,0,,,5.25,1200,-17,0,0,0
8994,208,0,5,4,25.41,1200,526,0,0,0
8995,-65,0,3,7,5.83,1200,-170,0,0,0
8996,83,0,,,1.5,1200,-40,0,0,0
8997,-28,0,3,3,1.25,1200,-1,0,0,0
8998,-18,0,3,3,6.25,1200,-12,0,0,0
8999,12,0,4,7,15.66,1200,43,0,0,0
9000,-52,0,4,6,7.83,1200,-246,0,0,0
9001,762,0,3,8,2.41,1200,701,0,0,0
9002,387,0,,,15.5,1200,550,0,0,0
9003,-30,0,,,4.5,1200,-30,0,0,0
9004,-11,0,,,0.33,1200,-44,0,0,0
9005,-51,0,5,1,7.66,1300,-19,0,0,0
9006,1652,0,6,6,33.5,1200,957,0,0,0
9007,535,1,4,5,33.66,1200,485,0,0,0
9008,-70,0,6,2,7.66,1100,-82,0,0,0
9009,-25,0,,,13.25,1200,13,0,0,0
9010,-97,0,4,6,11,1200,-104,0,0,0
9011,919,0,3,9,7.83,1200,503,0,0,0
9012,153,0,6,,19.66,1300,194,0,0,0
9013,-43,0,2,1,8.41,1200,189,0,0,0
9014,-41,1,4,9,5.08,1200,-47,1,0,0
9015,-47,0,4,7,2.91,1200,-32,0,0,0
9016,42,0,7,6,3.41,1200,58,0,0,0
9017,679,0,6,8,27.83,1200,615,0,0,0
9018,69,0,5,6,27.41,1200,91,0,0,0
9019,-19,0,,,2.16,1200,,,0,
9020,-74,0,4,1,9.58,1200,-29,0,0,0
9021,-7,0,1,6,2.08,1200,-29,0,0,0
9022,-43,0,3,2,6.33,1300,-70,0,0,0
9023,549,0,,,1.83,1200,-68,0,0,0
9024,200,0,5,7,15.08,1200,177,0,0,0
9025,-21,0,,,3.66,1200,,,0,
9026,226,0,4,7,10.75,1200,64,0,0,0
9027,-120,1,3,5,13.16,1200,-136,1,0,0
9028,-123,1,4,6,12.08,1200,-23,1,0,0
9029,212,0,3,7,14.25,1200,154,0,0,0
9030,-90,0,,,19.5,1200,29,0,0,0
9031,286,0,3,3,11.83,1200,,,0,
9032,-11,0,4,7,23.33,1200,-31,0,0,0
9033,1209,0,3,9,13.83,1200,1344,0,0,0
9034,960,0,7,1,27.58,1200,1203,0,0,0
9035,-150,0,2,6,15.16,1100,-159,0,0,0
9036,-41,0,3,9,10.66,1200,,,0,
9037,227,0,2,1,3,1200,,,0,
9038,475,0,4,9,18.08,1200,,,0,
9039,381,0,5,4,9.33,1300,350,0,0,0
9040,98,0,3,9,6.91,1200,73,0,0,0
9041,-93,0,2,7,2.16,1200,-93,0,0,0
9042,-71,0,4,8,9.08,1200,-69,0,0,0
9043,-15,0,3,7,5.66,1200,-30,0,0,0
9044,-148,0,3,4,15.08,1100,-133,0,0,0
9045,218,0,2,8,14.41,1200,-65,0,0,0
9046,487,0,3,6,11,1200,431,1,0,0
9047,-146,1,,,3,1200,,,0,
9048,358,0,2,7,0.33,1300,398,0,0,0
9049,154,0,4,5,24.25,1300,205,0,0,0
9050,-4,1,4,7,0.5,1200,-33,1,0,0
9051,381,0,3,9,3.91,1200,259,0,0,0
9052,111,0,3,1,4.33,1200,89,0,0,0
9053,142,0,3,7,15.91,1200,131,0,0,0
9054,92,0,4,7,21.91,1300,116,0,0,0
9055,301,0,6,3,17.5,1200,784,0,0,0
9056,-23,0,2,1,7.66,1100,-74,0,0,0
9057,-25,0,4,9,14.5,1200,-52,1,0,0
9058,-37,0,4,6,5.16,1200,-8,0,0,0
9059,-34,0,7,3,2.16,1200,-30,1,0,0
9060,-170,0,2,6,2.66,1200,37,0,0,0
9061,65,0,5,9,13.66,1200,161,0,0,0
9062,346,0,6,5,36.08,1200,91,0,0,0
9063,7,0,,,6.75,1100,,,0,
9064,-30,0,,,5.41,1200,-1,0,0,0
9065,-83,0,4,5,10.16,1200,9,1,0,0
9066,366,0,6,6,39.91,1200,607,0,0,0
9067,118,0,5,4,28.16,1200,1169,1,0,0
9068,-64,1,,,2.08,1300,,,0,
9069,229,0,4,6,15.91,1300,-43,0,0,0
9070,261,0,,7,9.08,1200,12,0,0,0
9071,-130,0,3,5,5.75,1200,-141,0,0,0
9072,64,0,3,3,6.75,1200,70,0,0,0
9073,6,0,,,20.08,1200,,,0,
9074,-151,0,7,1,23.33,1100,-83,0,0,0
9075,-34,0,6,5,12.25,1200,,,0,
9076,128,0,2,7,5.75,1300,-5,1,0,0
9077,-68,0,3,2,1.5,1100,-72,0,0,0
9078,54,0,4,4,7.41,1200,47,0,0,0
9079,-155,0,3,5,9.41,1200,-45,0,0,0
9080,895,0,,,1.91,1100,,,0,
9081,91,0,,,5.91,1200,,,0,
9082,-30,0,2,9,7.25,1200,-30,0,0,0
9083,539,0,2,9,4.5,1200,660,0,0,0
9084,-25,0,,,17.75,1200,,,0,
9085,65,0,,7,8,1200,140,0,0,0
9086,-94,1,3,3,3.75,1200,-24,1,1,1
9087,-3,0,3,6,8.5,1200,-3,0,0,0
9088,-8,0,2,3,3.91,1200,-29,1,0,0
9089,-110,0,3,3,5,1200,33,0,0,0
9090,-40,0,5,5,19.75,1200,50,0,0,0
9091,-5,0,,3,0.75,1200,1,0,0,0
9092,-52,0,6,4,23.33,1200,131,0,0,0
9093,167,0,7,2,35.41,1200,,,0,
9094,1711,0,4,9,21.33,1200,1509,0,0,0
9095,69,0,2,9,7.91,1200,856,1,0,0
9096,87,1,,,39.66,1100,,,0,
9097,268,0,7,7,1.5,1200,596,0,0,0
9098,135,1,3,5,1.25,1200,167,1,0,0
9099,260,1,,,9.75,1200,101,1,0,0
9100,-26,1,4,6,18.33,1200,104,1,0,0
9101,-35,0,4,9,4,1200,-35,0,0,0
9102,-86,0,4,5,7.33,1200,-121,1,0,0
9103,-162,0,7,3,2.66,1300,-70,0,0,0
9104,-54,0,3,6,6.75,1200,-85,1,0,0
9105,247,0,2,8,7.66,1200,84,0,0,0
9106,-35,0,4,5,6.66,1100,-173,0,0,0
9107,67,0,4,4,6.5,1200,99,0,0,0
9108,790,0,3,6,6.41,1200,460,0,0,0
9109,-42,0,5,6,3.66,1200,-47,0,0,0
9110,-70,0,7,6,28.58,1200,-70,0,0,0
9111,-25,0,7,3,18.66,1200,-39,0,0,0
9112,105,0,6,3,9.16,1200,370,0,0,0
9113,379,0,6,6,23.41,1200,423,0,0,0
9114,-52,1,,,4.66,1200,-8,1,0,0
9115,-149,0,,,16.83,1300,,,0,
9116,228,0,6,6,11.91,1100,257,0,0,0
9117,810,0,5,6,36.5,1200,93,0,0,0
9118,-122,0,,,4.66,1200,-160,1,0,0
9119,-49,1,2,3,5.75,1300,-57,1,0,0
9120,-49,0,3,1,10.08,1300,-86,0,0,0
9121,191,0,7,4,7,1300,,,0,
9122,-35,0,4,4,20.5,1200,,,0,
9123,-31,1,2,5,5.66,1100,-7,1,0,0
9124,-31,0,,5,6.66,1200,-30,0,0,0
9125,-44,0,3,9,5.41,1200,5,0,0,0
9126,27,0,,,11.08,1200,-20,0,0,0
9127,-165,0,2,4,2.83,1300,-165,0,0,0
9128,803,0,2,8,5.66,1200,111,0,0,0
9129,-80,0,5,7,21.91,1100,-80,0,0,0
9130,1243,0,4,9,12.33,1200,1015,0,0,0
9131,356,0,,,18.58,1200,356,0,0,0
9132,-119,0,,,3.75,1200,,,0,
9133,507,0,7,4,19.83,1300,704,0,0,0
9134,693,0,4,7,3.75,1200,765,1,0,1
9135,16,0,5,8,0.91,1200,14,0,0,0
9136,86,0,6,4,18,1200,345,0,0,0
9137,-90,0,,,12,1100,,,0,
9138,-17,0,5,7,4.41,1100,-8,0,0,0
9139,-66,0,,,3.5,1200,,,0,
9140,-82,0,,,20.83,1200,,,0,
9141,671,0,4,9,2,1200,118,0,0,0
9142,397,1,5,3,14.91,1200,385,1,0,0
9143,-61,1,4,8,11.08,1200,-83,1,0,0
9144,-8,0,3,4,6.91,1300,-31,0,0,0
9145,-6,0,6,3,9,1300,38,0,0,0
9146,20,0,2,5,8.66,1200,289,1,0,1
9147,-1,0,7,1,28.08,1100,25,0,0,0
9148,-201,0,,,36.75,1200,514,0,0,0
9149,-158,0,3,8,2.33,1200,-177,0,0,0
9150,84,0,,1,3.83,1200,-64,0,0,0
9151,-3,0,1,6,3.91,1200,-3,0,0,0
9152,346,0,7,1,2.66,1200,314,0,0,0
9153,-8,0,2,,8.5,1100,-4,0,0,0
9154,-25,0,3,6,11,1300,428,0,0,0
9155,-52,0,6,6,6.66,1300,-53,0,0,0
9156,611,0,,,12.58,1200,557,0,0,0
9157,4,0,6,6,1.33,1200,-76,0,0,0
9158,79,0,,,9.25,1200,-9,0,0,0
9159,30,0,,,25,1100,104,0,0,0
9160,-21,0,2,1,6.58,1200,60,0,0,0
9161,-33,0,3,1,1.91,1200,-34,0,0,0
9162,-101,0,3,8,5.08,1200,-113,0,0,0
9163,-61,0,4,3,6.08,1200,-243,0,0,0
9164,144,0,3,5,0.33,1200,155,0,0,0
9165,554,0,2,3,16.58,1200,-95,0,0,0
9166,-200,0,6,7,6.33,1300,-90,0,0,0
9167,14,0,2,7,1.16,1200,-196,1,0,0
9168,420,0,4,4,20.58,1300,821,0,0,0
9169,-22,0,2,6,9.5,1200,14,0,0,0
9170,-53,0,2,1,3.58,1200,-21,0,0,0
9171,101,0,4,7,17.33,1200,68,0,0,0
9172,289,0,4,6,5.58,1200,101,0,0,0
9173,-54,0,,,30.83,1100,-49,0,0,0
9174,-1,0,4,9,16.91,1200,87,0,0,0
9175,-12,0,3,5,6.75,1300,-11,0,0,0
9176,91,0,7,7,18,1200,-35,0,0,0
9177,76,0,4,3,26.16,1200,79,0,0,0
9178,-32,0,3,8,8.41,1200,-26,0,0,0
9179,990,0,5,6,4,1200,1315,0,0,0
9180,11,0,4,5,11.25,1200,11,0,0,0
9181,10,0,,,10.5,1200,,,0,
9182,694,0,4,9,18.41,1200,564,0,0,0
9183,-53,0,,6,2.66,1200,-30,0,0,0
9184,-56,0,3,6,6.41,1200,397,0,0,0
9185,-27,0,,,9.25,1200,-20,0,0,0
9186,152,0,,,6.41,1200,,,0,
9187,-14,0,,,18.08,1200,16,0,0,0
9188,-57,0,,1,0.33,1100,-59,0,0,0
9189,369,0,3,9,3.5,1200,557,0,0,0
9190,-31,0,,,4.58,1100,,,0,
9191,749,1,2,9,12.41,1200,425,1,0,0
9192,-76,0,3,3,15,1200,-32,0,0,0
9193,-9,0,7,2,3.66,1200,43,0,0,0
9194,9,1,5,6,1.66,1200,-83,1,0,0
9195,-2,0,,,6.91,1200,,,0,
9196,-83,0,,,0.41,1200,,,0,
9197,50,0,7,4,0.25,1300,215,0,0,0
9198,-22,0,,6,1,1200,10,0,0,0
9199,472,0,7,6,29.08,1200,-131,0,0,0
9200,-109,0,4,6,4.08,1100,183,1,0,0
9201,348,0,5,1,6.66,1200,400,0,0,0
9202,-220,0,4,6,6.16,1200,-299,0,0,0
9203,29,0,,,7.08,1100,,,0,
9204,-20,0,1,3,2,1200,-38,0,0,0
9205,544,0,7,9,14.83,1200,688,0,0,0
9206,131,0,1,,18,1200,253,0,0,0
9207,-31,0,,6,5.75,1200,-31,0,0,0
9208,254,0,2,1,3.66,1300,232,1,0,0
9209,-17,0,2,3,4.75,1200,,,0,
9210,-31,0,4,5,3.08,1200,-74,0,0,0
9211,117,0,6,8,27,1200,65,0,0,0
9212,232,0,2,6,4.33,1300,134,1,0,0
9213,146,0,7,2,5.75,1100,218,0,0,0
9214,56,0,5,4,0.25,1200,55,0,0,0
9215,79,0,3,9,0.91,1200,,,0,
9216,-6,0,3,6,3.41,1100,-135,0,0,0
9217,15,0,7,3,9.33,1200,12,0,0,0
9218,-17,0,2,6,4.91,1200,-2,0,0,0
9219,831,0,4,8,16.91,1200,619,1,0,0
9220,-66,0,3,4,11.08,1200,-22,0,0,0
9221,71,0,3,4,10.08,1100,45,0,0,0
9222,-42,0,,,5.66,1200,-109,0,0,0
9223,72,0,6,3,12.5,1200,-50,0,0,0
9224,-16,0,3,,12.16,1200,-45,0,0,0
9225,-5,1,5,4,7.75,1200,-26,1,0,0
9226,766,0,4,6,5.66,1200,582,1,0,1
9227,-39,0,,,2.58,1200,-50,0,0,0
9228,-53,0,7,5,5.41,1300,-55,0,0,0
9229,684,0,4,9,21.08,1200,208,0,0,0
9230,-83,0,4,5,13.83,1200,-126,0,0,0
9231,207,0,7,2,8.33,1200,,,0,
9232,6,0,2,7,12.41,1200,-60,0,0,0
9233,81,0,3,3,6.66,1200,67,0,0,0
9234,-2,0,2,8,1.83,1200,-2,0,0,0
9235,107,0,,,0.5,1200,2,0,0,0
9236,-25,0,1,7,4.16,1100,-64,0,0,0
9237,-34,0,4,9,6.41,1200,-31,0,0,0
9238,-39,0,,3,4.66,1200,-63,0,0,0
9239,83,0,4,6,11.33,1200,81,0,0,0
9240,-51,0,5,1,1.75,1200,-56,0,0,0
9241,516,0,7,6,24.25,1200,751,0,0,0
9242,740,0,,,21.58,1200,,,0,
9243,-44,0,,,7.58,1300,,,0,
9244,-67,0,4,4,5.83,1300,-50,1,0,0
9245,-25,0,2,,5.5,1200,-104,1,0,0
9246,211,0,6,6,8.83,1300,304,0,0,0
9247,-82,0,6,1,0.66,1100,-80,0,0,0
9248,48,0,3,3,0.41,1200,77,0,0,0
9249,240,0,,,37.5,1200,88,0,0,0
9250,12,0,2,,6.66,1200,,,0,
9251,-91,0,6,7,8.33,1200,-65,0,0,0
9252,19,0,5,5,30,1300,126,0,0,0
9253,5,0,3,6,2.58,1200,85,0,0,0
9254,4,0,,,1.83,1300,,,0,
9255,-79,0,4,6,6,1200,-81,0,0,0
9256,99,0,,,3,1200,,,0,
9257,56,0,,,4.33,1200,49,0,0,0
9258,273,0,3,3,2.16,1300,265,0,0,0
9259,-57,0,6,6,1.25,1200,-73,1,0,0
9260,115,1,4,8,21.33,1200,85,0,0,0
9261,10,0,3,,4.58,1200,11,0,0,0
9262,-29,0,3,7,15.16,1200,-24,0,0,0
9263,1236,0,7,4,30.08,1200,1236,0,0,0
9264,-9,0,5,1,5.33,1300,-21,0,0,0
9265,-45,1,,,5.41,1200,17,1,0,0
9266,-6,0,,,4.08,1200,,,0,
9267,-167,0,3,9,17.75,1200,179,0,0,0
9268,-85,0,,,6.66,1200,,,0,
9269,1,1,6,4,0.5,1300,-4,1,0,0
9270,6,1,,,7.75,1200,-14,1,0,0
9271,1345,0,,,14.41,1100,1552,0,0,0
9272,189,0,,,15.16,1200,129,1,0,0
9273,-108,0,4,7,12.91,1100,-108,0,0,0
9274,1131,0,5,7,19.91,1200,283,0,0,0
9275,811,0,6,8,23.16,1200,64,0,0,0
9276,-20,0,,,25.08,1200,-67,0,0,0
9277,-40,0,2,3,1.5,1200,-36,1,0,0
9278,259,1,4,1,27,1200,458,1,1,0
9279,-68,0,2,6,6.91,1300,-15,0,0,0
9280,-218,0,2,9,3.83,1200,22,0,0,0
9281,183,0,,,26.16,1200,,,0,
9282,-17,0,5,1,15.33,1200,-17,0,0,0
9283,-28,0,3,4,2.75,1100,,,0,
9284,135,0,4,9,15.66,1200,70,1,0,0
9285,-69,0,4,6,3.5,1100,-16,0,0,0
9286,302,1,5,4,9.25,1100,510,1,0,1
9287,87,0,5,6,12.5,1200,137,0,0,0
9288,-2,0,3,5,8.41,1100,-137,0,0,0
9289,376,0,2,7,2.08,1200,356,0,0,0
9290,-31,0,3,7,0.16,1200,,,0,
9291,-4,0,2,3,6.91,1200,-3,0,0,0
9292,-42,0,,,15,1200,,,0,
9293,409,1,5,8,20.91,1200,234,1,1,1
9294,-14,0,3,6,6.16,1200,,,0,
9295,541,0,3,7,12.25,1300,,,0,
9296,-26,1,3,4,6.83,1200,-23,1,0,0
9297,60,0,5,6,6.66,1200,,,0,
9298,148,0,2,9,6.58,1200,153,1,0,0
9299,212,0,3,6,3.5,1300,197,0,0,0
9300,1421,0,5,6,17.16,1200,792,0,0,0
9301,185,0,7,3,22.08,1200,155,0,0,0
9302,704,0,,,14.25,1200,17,1,0,0
9303,-66,0,4,1,2.5,1100,-51,0,0,0
9304,24,0,,,0.66,1300,,,0,
9305,-159,1,2,6,6.58,1200,-79,1,0,0
9306,-29,0,,,0.58,1200,,,0,
9307,1445,0,7,6,35.66,1200,1137,0,0,0
9308,17,0,3,4,21.16,1300,-29,0,0,0
9309,410,0,5,7,22.08,1200,282,0,0,0
9310,-26,1,2,6,3.75,1200,,1,1,1
9311,-9,0,,,0.66,1200,-9,0,0,0
9312,-20,0,6,4,4.08,1200,-16,0,0,0
9313,-48,0,5,6,4,1200,-60,0,0,0
9314,173,0,,,0.41,1200,342,0,0,0
9315,282,0,,,5.41,1200,,,0,
9316,99,0,4,7,8.25,1200,34,0,0,0
9317,-29,0,,,6.66,1100,-29,0,0,0
9318,22,0,4,1,2.16,1100,40,0,0,0
9319,22,0,,,2.16,1100,24,0,0,0
9320,17,0,5,6,5.08,1200,46,0,0,0
9321,-34,0,5,9,6.83,1200,149,0,0,0
9322,-19,0,2,1,1.91,1200,,,0,
9323,134,0,2,9,1.5,1200,,,0,
9324,-140,0,,,25.58,1200,-145,0,0,0
9325,23,0,,,1.83,1300,,,0,
9326,-15,0,,,7.83,1200,-14,0,0,0
9327,244,0,3,6,2.75,1200,211,0,0,0
9328,-118,0,6,7,15,1200,-94,0,0,0
9329,-93,0,6,3,24.83,1200,-79,0,0,0
9330,-21,1,3,4,3.91,1200,-16,0,1,0
9331,-35,0,3,8,2.83,1200,-33,0,0,0
9332,120,1,,,2.33,1200,,,0,
9333,-33,0,,,6.16,1100,,,0,
9334,294,0,4,8,14.5,1200,252,0,0,0
9335,81,0,6,9,10.33,1200,-144,0,0,0
9336,187,0,4,7,13.83,1200,194,0,0,0
9337,832,0,5,7,16.5,1200,437,0,0,0
9338,-15,0,5,7,4.08,1200,355,1,0,0
9339,92,0,5,5,4.33,1200,,,0,
9340,218,0,,,17.33,1200,,,0,
9341,53,0,5,6,24.91,1200,469,0,0,0
9342,1504,0,,,8.58,1200,1435,0,0,0
9343,-3,0,4,6,13.75,1200,-26,0,0,0
9344,378,1,4,6,21.58,1200,652,1,1,0
9345,-1,1,2,6,10.91,1200,39,1,0,0
9346,44,0,7,3,32,1200,21,0,0,0
9347,-35,0,5,2,21.25,1200,-15,0,0,0
9348,-45,0,,,31.33,1200,7,0,0,0
9349,-34,0,5,7,4.25,1200,392,0,0,0
9350,79,0,2,7,7.83,1200,344,0,0,0
9351,-91,0,7,4,22.91,1100,-139,0,0,0
9352,-54,0,3,3,12.58,1300,107,0,0,0
9353,-139,0,7,4,27.58,1200,-132,0,0,0
9354,121,0,4,7,4.75,1200,,,0,
9355,-34,0,,,3.25,1100,,,0,
9356,124,0,1,4,16.41,1200,113,1,0,0
9357,-3,0,3,,2,1200,,,0,
9358,-15,1,6,4,13.25,1300,0,1,0,0
9359,-29,0,1,5,2.41,1200,-19,1,0,0
9360,-17,0,6,7,9.83,1200,-18,0,0,0
9361,-9,0,7,1,19.08,1300,-22,0,0,0
9362,-14,0,,,12.66,1200,,,0,
9363,101,0,3,7,13.66,1200,-47,0,0,0
9364,-6,0,6,5,2.41,1100,-1,0,0,0
9365,-1,0,2,4,3.08,1200,-2,0,0,0
9366,-64,0,7,6,6.75,1200,-70,0,0,0
9367,-6,0,3,4,0.33,1200,-28,0,0,0
9368,-3,0,,,5.5,1200,,,0,
9369,1061,0,3,9,4.66,1200,1030,0,0,0
9370,-30,0,3,9,1.41,1200,-83,0,0,0
9371,667,0,,,17.25,1200,593,0,0,0
9372,-86,0,4,5,10.41,1300,-92,0,0,0
9373,-17,0,,,17.33,1200,,,0,
9374,-155,0,5,9,1.83,1200,,,0,
9375,-65,0,4,,4.91,1100,-83,0,0,0
9376,6,0,6,3,4.41,1200,-48,0,0,0
9377,66,1,2,6,18.91,1200,49,1,0,0
9378,4,0,3,6,7.08,1200,-70,0,0,0
9379,229,1,4,7,15.83,1200,,,0,
9380,-4,0,,1,1.33,1100,-33,0,0,0
9381,-141,0,5,3,9.66,1200,-25,1,0,0
9382,719,0,3,6,12.25,1300,538,0,0,0
9383,577,1,4,9,6.41,1300,222,1,0,0
9384,536,0,,,14.5,1200,,,0,
9385,-35,1,3,5,6.41,1200,244,1,0,0
9386,379,0,7,6,28.41,1200,119,0,0,0
9387,49,0,2,9,7.41,1200,166,0,0,0
9388,-1,0,,,4.66,1200,239,1,0,0
9389,-8,0,4,5,5.75,1100,-8,0,0,0
9390,-165,0,4,6,23.5,1200,54,0,0,0
9391,278,0,2,6,5.16,1200,425,0,0,0
9392,-2,0,,,6.58,1200,,,0,
9393,137,0,2,7,7.58,1200,253,0,0,0
9394,273,0,4,6,10.16,1300,351,0,0,0
9395,68,0,,,20.33,1200,1,0,0,0
9396,-109,0,4,3,5.66,1200,-69,0,0,0
9397,91,0,,,30.83,1200,47,0,0,0
9398,2,0,,,1.58,1200,,,0,
9399,43,0,2,8,6.91,1200,378,0,0,0
9400,30,0,2,4,6.75,1200,838,0,0,0
9401,-88,0,,,3.5,1200,,,0,
9402,-12,0,3,1,11.75,1200,-4,0,0,0
9403,161,1,6,4,28.91,1200,104,1,0,0
9404,-50,0,4,7,17.91,1200,13,1,0,0
9405,-51,0,3,6,9.66,1200,-77,0,0,0
9406,-103,0,3,6,4.5,1200,-96,0,0,0
9407,-44,0,,,4.75,1200,-41,0,0,0
9408,31,0,5,6,13.08,1200,46,0,0,0
9409,43,0,,,9.25,1200,,,0,
9410,266,0,5,6,20.33,1200,849,1,0,0
9411,-17,0,4,3,22.66,1300,343,1,0,0
9412,-176,0,4,6,12.5,1200,-35,0,0,0
