Id,donate_00,donate_01,donate_02,donate_03,donate_04,donate_05,donate_06,donate_07,donate_08,donate_09,donate_10,donate_11
102319,1,1,1,0,0,0,0,0,0,0,0,0
102320,1,0,0,0,0,0,1,0,1,1,0,0
102321,1,1,1,1,0,1,0,0,0,0,0,0
102322,1,0,1,0,1,1,1,1,1,1,0,1
102323,1,1,1,1,0,1,1,1,1,1,1,1
102324,1,1,1,1,1,1,1,1,1,1,1,0
102325,1,0,0,0,0,0,0,1,0,0,0,0
102326,1,0,0,1,1,0,1,0,1,1,0,0
102327,1,0,0,0,0,0,0,0,0,0,0,0
102328,1,1,1,1,1,1,1,0,1,1,1,1
102329,1,1,0,0,0,0,0,0,0,0,0,0
102330,1,0,0,0,0,1,1,1,1,0,1,0
102331,1,0,1,1,0,0,0,0,0,0,0,0
102332,1,1,0,0,0,0,0,0,0,0,0,0
102333,1,0,0,0,0,0,0,0,0,0,0,0
102334,1,1,1,1,1,1,1,1,1,1,1,1
102335,1,0,1,0,0,0,0,0,0,0,0,0
102336,1,0,0,0,0,0,0,0,0,0,0,0
102337,1,1,1,0,0,0,0,0,0,0,0,0
102338,1,1,1,1,1,1,1,1,1,1,1,0
102339,1,1,1,1,1,1,0,1,0,0,0,0
102340,1,0,0,0,0,0,0,0,0,0,0,0
102341,1,0,0,0,0,0,0,0,0,0,0,0
102342,1,0,0,0,0,0,0,0,0,0,0,0
102343,1,0,0,0,0,0,0,0,0,0,0,0
102344,1,0,0,0,0,0,0,0,0,0,0,0
102345,1,0,0,0,0,0,0,0,0,0,0,0
102346,1,0,1,1,1,1,1,1,1,1,0,1
102347,1,1,1,1,1,1,0,1,1,1,1,1
102348,1,0,1,0,0,0,0,0,0,0,0,0
102349,1,1,0,0,0,0,0,1,1,1,0,1
102350,1,0,0,0,0,0,0,0,0,0,0,0
102351,1,0,1,0,0,0,0,0,0,0,0,0
102352,1,1,1,1,1,0,0,0,0,0,0,1
102353,1,0,0,0,0,0,0,0,0,0,0,0
102354,1,0,0,0,1,0,1,0,0,0,0,0
102355,1,1,1,1,1,1,0,0,1,0,0,0
102356,1,1,1,1,0,0,0,0,0,0,0,0
102357,1,0,0,0,0,0,0,0,0,0,0,0
102358,1,1,0,1,1,1,0,0,0,0,0,0
102359,1,1,1,1,1,1,1,1,1,1,0,1
102360,1,0,0,0,0,0,0,0,0,0,0,0
102361,1,1,1,1,1,1,1,1,1,1,1,1
102362,1,1,1,1,0,0,0,1,0,1,1,0
102363,1,0,0,0,0,0,0,0,0,0,0,0
102364,1,0,0,0,0,0,0,0,0,0,0,0
102365,1,1,0,1,1,1,0,0,1,0,0,0
102366,1,0,0,0,0,0,0,0,0,0,0,0
102367,1,0,0,0,0,1,0,0,0,0,0,0
102368,1,1,1,0,1,0,1,0,0,1,1,0
102369,1,0,0,0,0,0,0,0,0,0,0,0
102370,1,0,0,0,0,0,0,0,0,0,0,0
102371,1,1,1,1,1,1,1,1,1,0,1,0
102372,1,0,0,0,0,0,0,0,0,0,0,0
102373,1,1,1,0,0,0,0,0,0,0,0,0
102374,1,0,0,0,0,0,0,0,0,0,0,0
102375,1,1,1,1,1,1,1,1,0,0,0,0
102376,1,1,0,0,0,0,0,0,0,0,0,0
102377,1,0,0,0,0,0,0,0,0,0,0,0
102378,1,1,0,0,0,0,0,0,0,0,0,0
102379,1,1,1,1,1,1,1,1,1,1,1,1
102380,1,1,1,0,0,1,0,0,0,0,0,0
102381,1,1,1,1,0,0,1,1,1,1,1,1
102382,1,1,1,1,1,1,0,1,0,0,0,0
102383,1,1,1,1,1,1,1,1,1,1,1,1
102384,1,1,1,1,0,1,1,1,1,0,1,0
102385,1,0,0,0,0,0,0,0,0,0,0,0
102386,1,1,0,0,0,0,0,0,0,0,0,0
102387,1,0,0,0,0,0,0,0,0,0,0,0
102388,1,1,1,1,1,1,1,1,0,0,0,0
102389,1,1,0,0,0,0,0,0,0,0,0,0
102390,1,1,1,1,0,0,0,0,0,0,0,0
102391,1,0,0,0,0,0,0,0,0,0,0,0
102392,1,0,0,0,0,0,0,0,0,0,0,0
102393,1,0,1,1,1,1,0,0,0,1,1,1
102394,1,0,0,0,0,0,0,0,0,0,0,0
102395,1,1,0,1,0,0,0,0,0,0,0,0
102396,1,1,0,1,1,1,1,1,1,1,0,1
102397,1,0,0,0,0,0,0,0,0,0,0,0
102398,1,0,0,0,0,0,1,1,1,0,0,0
102399,1,1,1,1,0,0,0,0,0,0,0,0
102400,1,1,0,0,0,0,0,0,0,0,0,0
102401,1,1,1,1,0,0,0,0,0,0,0,0
102402,1,0,1,0,0,0,0,0,0,0,0,0
102403,1,1,1,1,1,1,0,1,1,0,0,0
102404,1,1,1,1,1,1,0,0,0,0,0,0
102405,1,0,0,0,0,0,0,0,0,0,0,0
102406,1,0,0,0,0,0,0,0,0,0,0,0
102407,1,1,0,1,1,0,0,0,0,0,0,0
102408,1,0,0,1,0,0,0,0,0,0,0,0
102409,1,1,1,0,0,0,0,0,0,0,1,1
102410,1,0,0,1,0,0,0,0,0,0,0,0
102411,1,1,1,0,0,0,0,0,1,0,0,0
102412,1,0,0,0,0,0,0,0,0,0,0,0
102413,1,1,0,0,0,0,0,0,0,0,0,0
102414,1,0,0,0,0,0,0,0,0,0,0,0
102415,1,0,0,0,0,0,0,0,0,0,0,0
102416,1,1,1,1,1,1,1,1,1,0,1,0
102417,1,0,0,1,1,1,0,0,0,0,0,0
102418,1,1,1,1,0,0,0,0,0,0,0,0
102419,1,0,1,0,0,0,0,0,0,0,0,0
102420,1,1,1,1,1,1,1,1,1,0,1,1
102421,1,0,0,0,1,1,1,1,0,0,0,0
102422,1,0,0,0,0,0,0,0,0,0,0,0
102423,1,1,0,1,0,0,0,0,0,0,0,0
102424,1,0,0,0,0,0,0,0,0,0,0,0
102425,1,1,1,1,0,1,1,1,1,1,1,0
102426,1,1,1,1,1,0,1,1,1,0,0,0
102427,1,1,1,0,1,0,1,1,0,0,1,1
102428,1,1,0,1,1,0,0,0,0,0,0,0
102429,1,0,0,0,0,0,0,0,0,0,0,0
102430,1,0,0,0,0,0,0,0,0,0,0,0
102431,1,0,0,0,0,0,0,0,0,0,0,0
102432,1,1,1,0,0,0,0,0,0,0,0,0
102433,1,1,1,0,0,0,0,0,0,0,1,1
102434,1,1,1,1,0,1,1,0,0,0,0,0
102435,1,0,0,1,0,1,0,0,1,1,0,1
102436,1,1,0,0,0,0,0,0,0,0,0,0
102437,1,0,0,0,0,0,0,0,0,0,0,0
102438,1,0,0,0,1,0,0,0,0,0,0,0
102439,1,0,0,0,0,0,0,0,0,0,0,0
102440,1,1,1,1,1,1,1,1,1,1,1,0
102441,1,1,1,0,0,0,0,0,0,0,0,0
102442,1,0,1,1,1,1,0,1,1,1,1,1
102443,1,1,0,1,0,0,0,0,1,1,0,0
102444,1,0,0,0,0,0,0,0,0,0,0,0
102445,1,1,1,1,1,1,1,1,1,1,1,1
102446,1,1,1,1,1,1,1,1,1,1,0,0
102447,1,1,0,0,1,0,0,0,0,0,0,0
102448,1,0,0,0,0,0,0,0,0,0,0,0
102449,1,0,0,0,0,0,0,0,0,0,0,0
102450,1,0,0,1,0,0,1,0,0,0,0,0
102451,1,0,1,1,1,1,0,0,0,1,0,0
102452,1,0,0,0,0,0,0,0,0,0,0,0
102453,1,0,0,0,0,0,1,0,1,1,1,0
102454,1,0,1,0,0,0,1,0,1,1,1,1
102455,1,0,0,0,1,0,0,1,0,0,0,0
102456,1,0,0,0,0,0,0,0,0,0,0,0
102457,1,1,0,0,0,0,0,0,0,0,0,0
102458,1,0,0,0,0,0,0,0,0,0,0,0
102459,1,0,0,0,0,0,0,0,0,0,0,0
102460,1,0,0,0,0,0,0,0,0,0,0,0
102461,1,1,1,1,1,1,0,1,1,1,1,0
102462,1,0,0,0,0,0,0,0,0,0,0,0
102463,1,0,1,1,0,1,1,1,1,1,0,1
102464,1,0,0,1,0,0,0,0,0,0,0,0
102465,1,0,0,0,0,0,0,0,0,1,0,0
102466,1,1,1,1,1,1,1,1,1,1,1,0
102467,1,1,1,1,1,1,0,1,1,1,1,0
102468,1,1,1,1,1,1,1,1,1,1,1,0
102469,1,1,0,0,0,0,0,0,0,0,0,0
102470,1,0,1,0,0,0,0,0,0,0,0,0
102471,1,0,0,0,0,0,0,0,0,0,0,0
102472,1,0,0,0,0,0,0,0,0,0,0,0
102473,1,0,0,0,0,0,0,0,0,0,0,0
102474,1,0,1,0,1,0,0,0,0,0,0,0
102475,1,1,0,0,1,1,1,0,0,0,0,0
102476,1,1,1,1,1,1,1,1,1,1,0,1
102477,1,0,0,0,0,1,1,0,0,0,0,0
102478,1,1,1,0,0,0,0,0,0,0,0,0
102479,1,0,1,1,0,1,0,1,0,1,1,0
102480,1,0,0,0,0,0,0,1,1,1,0,0
102481,1,0,0,1,1,0,0,0,0,0,0,0
102482,1,1,1,1,1,1,1,0,0,0,1,1
102483,1,0,0,1,1,1,0,1,0,0,0,0
102484,1,0,1,1,1,1,1,1,1,1,1,0
102485,1,1,0,0,0,1,0,1,1,0,0,0
102486,1,0,0,0,0,0,0,0,0,0,0,0
102487,1,0,0,0,0,1,1,1,1,0,0,0
102488,1,0,1,1,1,1,0,0,0,1,0,1
102489,1,0,0,0,0,0,0,1,0,0,0,0
102490,1,0,0,0,0,0,0,0,0,0,0,0
102491,1,1,0,0,0,0,0,0,0,0,0,0
102492,1,1,1,1,1,0,1,1,1,0,0,0
102493,1,1,0,0,0,0,0,0,0,0,0,0
102494,1,0,0,0,0,0,0,0,0,0,0,0
102495,1,1,1,0,0,0,1,1,0,1,1,0
102496,1,1,1,1,0,0,0,0,0,0,0,0
102497,1,0,0,0,0,0,0,0,0,0,0,0
102498,1,0,0,0,0,0,0,0,0,0,0,0
102499,1,0,0,0,0,0,0,0,0,0,0,0
102500,1,0,0,0,0,0,0,0,0,0,0,0
102501,1,0,0,0,0,0,0,0,0,0,0,0
102502,1,0,0,0,0,0,0,0,0,0,0,0
102503,1,1,0,0,0,0,0,0,0,0,0,0
102504,1,1,0,0,1,1,1,1,1,1,1,1
102505,1,1,0,1,1,1,1,1,0,0,0,0
102506,1,1,0,0,0,0,0,0,0,0,0,0
102507,1,0,0,0,0,0,0,0,0,0,0,0
102508,1,1,1,1,1,1,0,1,0,1,0,0
102509,1,0,0,1,0,0,0,0,0,0,0,0
102510,1,1,1,0,0,0,0,0,0,0,0,0
102511,1,0,0,0,0,0,0,0,0,0,0,0
102512,1,1,1,0,0,0,0,0,0,0,0,0
102513,1,0,0,0,0,0,0,1,0,0,0,0
102514,1,0,0,0,0,0,0,0,0,0,0,0
102515,1,0,0,0,0,0,0,0,0,0,0,0
102516,1,0,0,0,0,0,0,0,0,0,0,0
102517,1,0,0,0,0,0,0,0,0,0,0,0
102518,1,0,0,0,0,0,0,0,0,0,0,0
102519,1,0,0,0,0,0,0,0,0,0,0,0
102520,1,0,0,0,0,0,0,0,0,0,0,0
102521,1,1,1,1,1,1,1,1,1,1,1,0
102522,1,0,0,0,0,0,0,0,0,0,0,0
102523,1,1,1,1,0,0,0,1,1,0,1,1
102524,1,0,0,0,0,0,0,0,0,0,0,0
102525,1,1,0,1,0,0,0,0,0,0,0,0
102526,1,0,0,0,0,0,0,0,0,0,0,0
102527,1,1,1,1,1,0,0,0,1,1,0,1
102528,1,0,0,0,0,0,1,1,1,0,0,1
102529,1,0,0,0,0,0,0,0,0,0,0,0
102530,1,1,1,1,1,1,0,1,0,1,0,1
102531,1,0,0,0,0,0,0,0,0,0,0,0
102532,1,1,1,1,0,0,0,0,0,0,0,0
102533,1,1,0,1,1,1,1,1,1,1,1,1
102534,1,1,1,1,0,0,1,1,1,0,0,0
102535,1,1,0,0,0,0,0,0,0,0,0,0
102536,1,0,0,0,0,0,0,0,0,0,0,0
102537,1,0,0,0,0,0,0,0,0,0,0,0
102538,1,1,0,0,1,0,0,0,0,0,0,0
102539,1,1,0,0,0,0,0,0,0,0,0,0
102540,1,0,0,0,0,0,0,0,0,0,0,0
102541,1,0,0,0,0,0,0,0,0,0,0,0
102542,1,0,0,0,0,0,0,0,0,0,0,0
102543,1,0,0,0,0,0,0,0,0,0,0,0
102544,1,0,1,0,0,0,0,0,0,0,0,0
102545,1,1,0,0,0,0,0,0,0,0,0,0
102546,1,1,1,0,0,0,0,0,0,0,0,0
102547,1,0,0,0,0,0,0,0,0,0,0,0
102548,1,0,0,0,0,0,0,0,0,0,0,0
102549,1,1,1,1,0,1,1,1,1,1,1,1
102550,1,1,1,1,0,1,0,0,0,0,0,1
102551,1,1,1,1,0,0,0,0,0,0,0,0
102552,1,0,0,0,0,0,0,0,0,0,0,0
102553,1,1,1,1,0,0,0,0,0,0,0,0
102554,1,1,1,1,0,0,1,1,1,1,0,0
102555,1,0,0,0,0,0,0,0,0,0,0,0
102556,1,0,0,0,0,0,0,0,0,0,0,0
102557,1,0,0,0,0,0,0,0,0,0,0,0
102558,1,1,1,0,0,0,0,0,0,0,0,0
102559,1,0,0,0,0,0,0,0,0,0,0,0
102560,1,0,0,1,1,0,0,0,0,0,0,0
102561,1,1,0,0,0,0,0,0,0,0,0,0
102562,1,1,1,1,1,1,0,0,0,0,0,0
102563,1,1,1,1,1,1,1,1,1,1,1,1
102564,1,1,1,0,0,0,0,0,0,0,0,0
102565,1,1,0,0,0,0,0,0,0,0,0,0
102566,1,1,1,1,0,0,0,0,0,0,0,0
102567,1,1,1,1,1,1,1,0,0,0,0,0
102568,1,1,1,1,1,1,1,1,1,1,1,1
102569,1,1,1,1,1,1,1,1,1,1,1,1
102570,1,0,0,0,0,0,0,0,0,0,0,0
102571,1,1,1,1,1,0,0,0,0,0,0,0
102572,1,0,1,1,1,0,1,0,0,0,0,0
102573,1,0,0,1,1,0,1,1,1,1,0,0
102574,1,1,1,1,1,1,1,1,1,1,1,1
102575,1,1,1,1,1,1,1,0,0,1,0,1
102576,1,1,1,1,0,0,0,0,0,0,0,0
102577,1,0,0,0,0,0,0,0,0,0,0,0
102578,1,0,0,0,0,0,0,0,0,0,0,0
102579,1,0,0,0,0,0,0,0,0,0,0,0
102580,1,1,0,0,0,0,0,0,0,0,0,0
102581,1,1,0,0,0,0,0,0,0,1,0,1
102582,1,0,0,0,0,0,1,0,1,1,1,0
102583,1,0,0,1,0,0,0,0,0,0,0,0
102584,1,1,0,1,0,0,0,0,0,0,0,0
102585,1,1,1,0,1,0,0,0,0,0,0,0
102586,1,1,1,0,0,1,0,1,1,0,1,1
102587,1,0,0,0,0,0,0,0,0,0,0,0
102588,1,1,1,1,1,0,0,0,0,0,0,0
102589,1,0,1,1,0,1,0,0,0,0,0,0
102590,1,0,0,0,0,0,0,0,0,0,0,0
102591,1,0,0,0,1,1,1,0,0,0,0,0
102592,1,0,0,0,0,0,0,0,0,0,0,0
102593,1,1,0,1,1,1,0,1,0,1,1,0
102594,1,0,0,0,0,0,0,0,0,0,0,0
102595,1,1,1,1,1,1,0,0,0,0,0,0
102596,1,1,0,0,0,0,0,0,0,0,0,0
102597,1,0,0,0,0,0,0,0,0,0,0,0
102598,1,0,0,0,0,0,0,0,0,0,0,0
102599,1,1,1,0,0,0,0,0,0,0,0,0
102600,1,1,0,0,0,0,0,0,0,0,0,0
102601,1,0,0,0,0,0,0,0,0,0,0,0
102602,1,1,0,0,0,0,0,0,0,0,0,0
102603,1,1,1,0,0,0,0,0,0,0,0,0
102604,1,0,0,0,0,0,0,0,0,0,0,0
102605,1,0,1,0,1,1,1,0,1,1,0,1
102606,1,0,0,0,0,0,0,0,0,0,0,0
102607,1,0,0,0,0,0,0,0,0,0,0,0
102608,1,1,0,0,0,0,0,0,0,0,0,0
102609,1,1,1,1,1,1,1,1,1,1,1,0
102610,1,0,0,0,0,0,0,0,0,0,0,0
102611,1,1,0,0,0,0,0,0,0,0,0,0
102612,1,1,1,1,1,1,1,1,1,1,0,1
102613,1,0,0,0,0,0,0,0,0,0,0,0
102614,1,0,1,1,1,1,1,0,0,0,0,0
102615,1,1,1,0,0,0,0,0,0,0,0,0
102616,1,1,1,1,1,0,1,1,1,1,1,0
102617,1,0,0,0,0,0,0,0,0,0,0,0
102618,1,0,0,0,0,0,0,0,0,0,0,0
102619,1,0,0,0,0,0,0,1,0,0,0,0
102620,1,1,1,1,1,1,0,1,1,1,1,0
102621,1,1,1,1,1,1,1,1,1,0,0,0
102622,1,0,0,0,0,0,0,0,0,0,0,0
102623,1,1,1,1,0,1,0,1,1,1,1,1
102624,1,0,1,1,1,0,0,0,1,1,0,0
102625,1,1,1,1,1,1,0,0,0,1,0,1
102626,1,0,0,0,0,0,0,0,0,0,0,0
102627,1,0,0,0,0,1,0,1,1,1,1,1
102628,1,1,1,1,1,1,1,1,1,1,1,0
102629,1,1,1,1,1,1,1,1,1,0,0,0
102630,1,1,1,0,1,1,1,1,1,0,1,0
102631,1,0,0,0,0,0,0,0,0,0,0,0
102632,1,0,0,0,1,1,0,0,0,0,1,0
102633,1,1,1,1,1,1,1,1,1,1,1,1
102634,1,0,0,0,0,0,0,0,0,0,0,0
102635,1,0,0,0,0,0,0,0,0,1,0,0
102636,1,0,0,0,0,0,0,0,0,0,0,0
102637,1,0,0,0,1,0,1,0,0,0,0,1
102638,1,0,1,0,0,0,0,0,0,0,0,0
102639,1,1,1,1,0,0,0,0,0,0,0,0
102640,1,1,0,0,1,0,0,0,0,0,0,0
102641,1,1,0,0,0,0,0,0,0,0,0,0
102642,1,0,0,0,0,0,0,0,0,0,0,0
102643,1,1,1,1,0,1,1,1,0,1,1,0
102644,1,0,0,0,0,0,0,0,1,0,1,0
102645,1,1,1,1,1,1,0,1,1,1,1,0
102646,1,1,1,1,1,1,1,1,1,1,0,1
102647,1,1,0,0,0,0,0,0,0,0,0,0
102648,1,0,0,1,0,0,0,0,0,0,0,0
102649,1,0,0,0,0,0,0,0,0,0,0,0
102650,1,1,0,0,0,0,0,0,0,0,0,0
102651,1,1,0,1,1,1,1,1,1,0,0,0
102652,1,1,1,1,1,1,1,1,1,0,1,1
102653,1,0,0,0,0,0,0,0,0,0,0,0
102654,1,0,0,0,1,0,0,0,0,0,0,0
102655,1,1,0,1,1,0,0,0,0,0,0,0
102656,1,1,1,0,0,0,0,0,0,0,0,0
102657,1,1,0,1,0,0,0,0,0,0,0,0
102658,1,1,0,0,0,0,0,0,0,0,0,0
102659,1,0,1,1,1,1,0,0,0,0,0,0
102660,1,0,0,0,0,0,0,0,0,0,0,0
102661,1,1,0,0,0,0,0,0,0,0,0,0
102662,1,0,0,0,0,0,0,0,0,0,0,0
102663,1,1,0,0,1,1,1,1,1,1,1,0
102664,1,0,0,0,0,1,0,1,1,0,0,0
102665,1,0,0,0,0,0,0,0,0,0,0,0
102666,1,0,0,0,0,0,0,0,0,0,0,0
102667,1,1,0,1,0,1,1,0,1,1,0,0
102668,1,1,1,0,1,1,1,1,1,1,1,0
102669,1,0,0,0,1,1,1,1,1,0,0,1
102670,1,1,1,1,1,0,1,1,0,1,0,0
102671,1,0,0,0,0,0,0,1,1,1,1,1
102672,1,0,0,0,0,0,0,0,0,0,0,0
102673,1,0,0,1,1,1,1,1,0,0,0,0
102674,1,1,0,0,1,0,0,0,0,0,0,0
102675,1,1,0,0,0,0,0,0,1,0,0,0
102676,1,1,1,1,1,1,1,0,1,0,1,0
102677,1,0,0,0,0,0,0,0,0,0,0,0
102678,1,1,0,0,0,0,0,0,0,0,0,0
102679,1,0,0,0,0,1,0,1,1,1,1,0
102680,1,0,1,0,0,0,0,0,0,0,0,0
102681,1,1,1,0,0,0,0,0,0,0,0,0
102682,1,1,1,1,1,1,0,1,1,0,0,1
102683,1,0,0,0,0,0,0,0,0,0,0,0
102684,1,1,0,0,0,1,0,1,0,0,1,1
102685,1,0,0,0,0,0,0,0,0,0,0,0
102686,1,0,0,0,0,0,0,0,0,0,0,0
102687,1,0,0,0,0,0,0,1,0,0,0,0
102688,1,0,0,1,0,0,0,0,0,0,0,0
102689,1,1,1,1,1,1,0,1,0,0,0,1
102690,1,1,0,0,0,0,0,0,0,0,0,0
102691,1,1,1,0,0,0,0,0,0,0,0,0
102692,1,0,0,0,0,0,0,0,0,0,0,0
102693,1,1,1,1,0,0,1,1,1,1,1,1
102694,1,1,0,0,0,0,1,1,1,0,1,0
102695,1,0,0,0,0,0,0,0,0,0,0,0
102696,1,1,0,0,0,0,0,0,1,0,0,0
102697,1,0,0,0,0,0,0,0,0,0,0,0
102698,1,1,1,0,0,0,0,0,0,0,0,0
102699,1,0,0,0,0,0,0,0,0,0,0,0
102700,1,0,0,0,0,0,0,0,0,0,0,0
102701,1,0,0,0,0,0,0,0,0,0,0,0
102702,1,0,0,0,0,0,0,0,0,0,0,0
102703,1,0,0,0,0,0,0,0,0,0,0,0
102704,1,0,0,0,0,0,0,0,0,0,0,0
102705,1,1,0,0,0,0,0,0,0,0,0,0
102706,1,0,0,0,0,0,0,0,0,0,0,0
102707,1,1,1,1,1,1,1,1,1,1,1,1
102708,1,1,0,0,0,1,0,0,0,0,0,0
102709,1,1,1,1,1,1,0,0,1,0,0,1
102710,1,1,1,1,1,0,1,0,0,0,0,0
102711,1,1,1,1,1,1,1,1,1,1,1,0
102712,1,0,1,0,0,0,0,1,1,1,0,1
102713,1,0,0,0,0,0,0,0,0,0,0,0
102714,1,0,0,0,0,0,0,0,0,0,0,0
102715,1,1,1,0,0,0,0,0,0,0,0,0
102716,1,1,1,1,1,1,1,1,1,1,1,1
102717,1,0,0,0,0,0,0,0,0,0,0,0
102718,1,1,0,0,0,0,0,0,0,0,0,0
102719,1,0,0,0,0,0,0,0,0,0,0,0
102720,1,1,1,1,1,0,0,0,0,0,0,0
102721,1,0,0,0,0,0,0,0,0,0,0,0
102722,1,1,1,1,0,0,0,0,0,0,0,0
102723,1,0,0,0,0,0,0,0,0,0,0,0
102724,1,0,0,0,0,0,0,0,0,0,0,0
102725,1,0,1,1,1,1,0,1,1,1,1,1
102726,1,0,0,0,0,0,0,0,0,0,0,0
102727,1,1,1,1,1,1,0,1,1,1,1,0
102728,1,1,0,1,1,1,1,1,0,1,0,1
102729,1,1,0,1,0,1,0,1,0,0,1,0
102730,1,1,1,1,0,0,0,0,0,0,0,0
102731,1,0,0,0,0,0,0,0,0,0,0,0
102732,1,1,1,1,1,0,1,1,1,1,1,1
102733,1,0,1,1,1,1,1,1,1,1,1,0
102734,1,1,0,1,0,1,0,0,0,0,0,0
102735,1,0,0,0,0,0,0,0,0,0,0,0
102736,1,1,0,0,0,0,0,0,0,0,0,0
102737,1,1,1,1,0,1,0,0,0,0,0,0
102738,1,1,0,0,0,0,0,0,0,0,0,0
102739,1,0,0,0,0,0,0,0,0,0,0,0
102740,1,1,0,0,0,0,0,0,0,0,0,0
102741,1,0,0,0,0,0,0,0,0,0,0,0
102742,1,1,0,0,0,0,0,0,0,0,0,0
102743,1,0,0,0,0,0,0,0,0,0,0,0
102744,1,0,0,0,0,0,0,0,0,0,0,0
102745,1,0,0,0,0,0,0,0,0,0,0,0
102746,1,1,1,1,1,1,1,1,1,1,1,0
102747,1,0,0,0,0,0,0,0,0,0,0,0
102748,1,1,1,1,1,1,1,1,0,0,0,0
102749,1,1,1,1,0,0,0,0,0,0,0,0
102750,1,0,0,0,0,0,0,0,0,0,0,0
102751,1,0,0,0,0,0,0,0,0,0,0,0
102752,1,1,1,1,0,0,0,0,0,0,0,0
102753,1,0,0,0,0,0,0,0,0,0,0,0
102754,1,1,1,0,0,0,0,0,0,0,0,0
102755,1,0,0,0,0,0,0,0,0,0,0,0
102756,1,0,0,0,0,0,0,0,0,0,0,0
102757,1,0,0,0,0,0,0,0,0,0,0,0
102758,1,0,0,0,0,0,0,0,0,0,0,0
102759,1,0,0,1,1,1,1,1,1,1,1,1
102760,1,1,0,0,1,1,0,0,0,0,0,0
102761,1,0,0,0,0,0,0,0,0,0,0,0
102762,1,1,1,0,0,0,0,0,0,0,0,0
102763,1,1,0,0,0,0,0,0,0,0,0,0
102764,1,0,0,0,0,0,0,0,0,0,0,0
102765,1,0,0,0,0,0,0,0,0,0,0,0
102766,1,0,0,0,0,0,0,0,0,0,0,0
102767,1,1,1,1,1,1,1,1,1,0,0,0
102768,1,0,1,0,0,0,0,0,0,0,0,0
102769,1,0,0,0,0,0,0,0,0,0,0,0
102770,1,0,0,0,0,0,0,0,0,0,0,0
102771,1,1,1,0,0,0,0,0,0,0,0,0
102772,1,0,0,0,0,0,0,0,0,0,0,0
102773,1,1,1,0,1,0,0,0,0,0,0,0
102774,1,1,0,1,0,1,0,1,1,0,1,0
102775,1,1,0,0,0,0,0,0,1,0,0,0
102776,1,0,0,0,0,0,0,0,0,0,0,0
102777,1,0,0,0,0,0,0,0,0,0,0,0
102778,1,1,1,0,1,1,0,0,0,0,0,0
102779,1,1,1,1,1,1,1,1,1,1,1,1
102780,1,0,0,0,0,0,0,0,0,0,0,0
102781,1,0,0,0,0,1,0,0,0,1,1,0
102782,1,0,0,0,0,0,0,0,0,0,0,0
102783,1,1,0,0,0,0,0,1,0,0,0,0
102784,1,1,1,1,1,1,1,1,1,1,1,0
102785,1,0,0,0,0,0,0,1,1,0,0,1
102786,1,0,0,0,0,0,0,0,0,0,0,0
102787,1,0,0,1,0,0,0,0,0,0,0,0
102788,1,0,0,0,0,0,0,0,0,0,0,0
102789,1,1,1,0,1,0,0,1,1,1,1,1
102790,1,0,1,0,0,0,0,1,1,0,0,0
102791,1,1,1,1,1,1,1,0,1,0,0,0
102792,1,0,0,0,0,0,0,0,0,0,0,0
102793,1,0,0,0,0,0,0,0,0,0,0,0
102794,1,0,0,0,0,0,0,0,0,0,0,0
102795,1,1,1,1,1,1,0,0,0,0,0,0
102796,1,1,1,1,1,1,0,0,0,0,0,0
102797,1,0,1,1,0,0,0,1,1,0,1,1
102798,1,0,0,0,0,0,0,0,0,0,0,0
102799,1,1,0,0,0,0,0,0,0,0,0,0
102800,1,0,0,0,0,0,0,0,0,0,0,0
102801,1,0,1,0,0,0,0,0,0,0,0,0
102802,1,1,1,0,1,1,1,1,1,1,0,0
102803,1,1,1,1,1,0,0,0,0,0,0,0
102804,1,0,0,0,0,0,0,0,0,0,0,0
102805,1,0,0,0,0,0,0,0,0,0,0,0
102806,1,0,0,0,0,0,0,0,0,1,0,0
102807,1,0,1,1,1,1,0,1,1,1,1,0
102808,1,0,0,0,0,0,0,0,0,0,0,0
102809,1,0,0,0,0,0,0,0,0,0,0,0
102810,1,0,0,0,0,0,0,0,0,0,0,0
102811,1,0,0,0,0,0,0,0,0,0,0,0
102812,1,0,0,0,0,1,1,1,1,1,1,1
102813,1,0,0,0,0,0,0,0,0,0,0,0
102814,1,0,0,0,0,0,0,0,0,0,0,0
102815,1,0,0,0,1,0,0,0,0,0,0,0
102816,1,1,1,0,0,0,0,0,0,0,0,0
102817,1,0,0,0,0,0,0,0,0,0,0,0
102818,1,0,0,0,0,0,0,0,0,0,0,0
102819,1,0,0,0,0,0,0,0,0,0,0,0
102820,1,0,0,0,0,1,1,1,0,0,0,0
102821,1,1,0,0,0,0,0,0,0,0,0,0
102822,1,1,1,0,0,0,0,0,0,0,0,0
102823,1,0,0,0,0,0,0,0,0,0,0,0
102824,1,1,0,0,0,0,0,0,1,1,1,1
102825,1,1,1,1,1,1,0,0,1,1,1,1
102826,1,0,0,0,0,1,0,0,1,0,0,0
102827,1,1,1,1,1,1,1,1,1,1,1,1
102828,1,0,0,0,0,0,0,0,0,0,0,0
102829,1,1,1,0,0,0,0,0,0,0,0,0
102830,1,0,0,0,0,0,0,0,0,1,1,1
102831,1,0,0,0,0,0,0,0,0,0,0,0
102832,1,0,1,1,1,0,0,0,0,0,0,0
102833,1,1,1,1,1,1,1,1,1,0,1,1
102834,1,0,0,0,0,0,0,0,0,0,0,0
